0,1,2,3,4,5,6,7,8
401–500,"Zayed University
United Arab Emirates",46.2–49.8,21.8,21.7,85.8,59.5,73.7,https://www.timeshighereducation.com/world-university-rankings/zayed-university
501–600,"Alfaisal University
Saudi Arabia",43.6–46.1,24.2,19.5,73.7,50.4,97.2,https://www.timeshighereducation.com/world-university-rankings/alfaisal-university
501–600,"American University of Sharjah
United Arab Emirates",43.6–46.1,20.9,28.7,73.0,49.7,87.5,https://www.timeshighereducation.com/world-university-rankings/american-university-sharjah
501–600,"Auckland University of Technology
New Zealand",43.6–46.1,22.6,22.8,73.6,49.8,91.3,https://www.timeshighereducation.com/world-university-rankings/auckland-university-technology
501–600,"Banaras Hindu University
India",43.6–46.1,49.9,18.0,67.8,31.0,27.6,https://www.timeshighereducation.com/world-university-rankings/banaras-hindu-university
501–600,"Bangor University
United Kingdom",43.6–46.1,28.3,26.0,70.3,63.2,87.1,https://www.timeshighereducation.com/world-university-rankings/bangor-university
501–600,"Ca’ Foscari University of Venice
Italy",43.6–46.1,38.0,38.0,53.2,61.3,65.9,https://www.timeshighereducation.com/world-university-rankings/ca-foscari-university-venice
501–600,"Campus Bio-Medico University of Rome
Italy",43.6–46.1,36.9,27.2,73.3,54.1,33.6,https://www.timeshighereducation.com/world-university-rankings/campus-bio-medico-university-rome
501–600,"Carleton University
Canada",43.6–46.1,23.4,31.5,64.9,79.2,75.4,https://www.timeshighereducation.com/world-university-rankings/carleton-university
501–600,"China University of Petroleum, Beijing
China",43.6–46.1,34.2,38.0,56.8,96.7,26.1,https://www.timeshighereducation.com/world-university-rankings/china-university-petroleum-beijing
501–600,"Chulalongkorn University
Thailand",43.6–46.1,39.5,31.3,56.1,82.0,46.8,https://www.timeshighereducation.com/world-university-rankings/chulalongkorn-university
501–600,"Colorado State University, Fort Collins
United States",43.6–46.1,35.0,30.2,68.7,70.7,46.2,https://www.timeshighereducation.com/world-university-rankings/colorado-state-university-fort-collins-0
501–600,"Complutense University of Madrid
Spain",43.6–46.1,43.7,34.5,57.6,56.6,49.1,https://www.timeshighereducation.com/world-university-rankings/complutense-university-madrid
501–600,"Constructor University
Germany",43.6–46.1,34.9,32.2,51.4,92.4,94.0,https://www.timeshighereducation.com/world-university-rankings/constructor-university
501–600,"Cyprus University of Technology
Cyprus",43.6–46.1,28.9,25.6,75.1,36.3,68.5,https://www.timeshighereducation.com/world-university-rankings/cyprus-university-technology
501–600,"Ewha Womans University
South Korea",43.6–46.1,36.9,37.3,50.3,90.9,50.9,https://www.timeshighereducation.com/world-university-rankings/ewha-womans-university
501–600,"Federation University Australia
Australia",43.6–46.1,20.9,18.2,81.5,70.5,87.5,https://www.timeshighereducation.com/world-university-rankings/federation-university-australia
501–600,"Gachon University
South Korea",43.6–46.1,34.9,24.1,63.8,70.0,62.5,https://www.timeshighereducation.com/world-university-rankings/gachon-university
501–600,"Georgia State University
United States",43.6–46.1,32.9,26.7,67.1,62.5,53.3,https://www.timeshighereducation.com/world-university-rankings/georgia-state-university
501–600,"Goldsmiths, University of London
United Kingdom",43.6–46.1,28.2,23.5,71.2,48.8,80.8,https://www.timeshighereducation.com/world-university-rankings/goldsmiths-university-london
501–600,"Hamburg University of Technology
Germany",43.6–46.1,38.1,26.0,56.9,86.0,61.8,https://www.timeshighereducation.com/world-university-rankings/hamburg-university-technology
501–600,"Imam Abdulrahman Bin Faisal University
Saudi Arabia",43.6–46.1,33.4,19.5,75.4,26.6,75.7,https://www.timeshighereducation.com/world-university-rankings/imam-abdulrahman-bin-faisal-university
501–600,"Indian Institute of Technology Indore
India",43.6–46.1,42.9,28.9,63.9,40.9,36.0,https://www.timeshighereducation.com/world-university-rankings/indian-institute-technology-indore
501–600,"Istanbul Technical University
Turkey",43.6–46.1,39.7,41.7,50.4,93.0,44.1,https://www.timeshighereducation.com/world-university-rankings/istanbul-technical-university
501–600,"Jagiellonian University
Poland",43.6–46.1,43.8,33.6,51.1,54.2,45.7,https://www.timeshighereducation.com/world-university-rankings/jagiellonian-university
501–600,"Jiangsu University
China",43.6–46.1,28.0,18.0,83.6,75.1,54.9,https://www.timeshighereducation.com/world-university-rankings/jiangsu-university
501–600,"Jinan University (China)
China",43.6–46.1,26.7,25.9,77.8,65.9,57.1,https://www.timeshighereducation.com/world-university-rankings/jinan-university-china
501–600,"Juntendo University
Japan",43.6–46.1,37.3,17.2,74.5,83.1,26.3,https://www.timeshighereducation.com/world-university-rankings/juntendo-university
501–600,"Keele University
United Kingdom",43.6–46.1,23.5,22.6,75.5,63.8,82.3,https://www.timeshighereducation.com/world-university-rankings/keele-university
501–600,"KIIT University
India",43.6–46.1,43.0,20.9,63.5,60.6,45.6,https://www.timeshighereducation.com/world-university-rankings/kiit-university
501–600,"Konkuk University
South Korea",43.6–46.1,34.2,38.8,50.2,96.4,63.7,https://www.timeshighereducation.com/world-university-rankings/konkuk-university
501–600,"Kyungpook National University (KNU)
South Korea",43.6–46.1,34.8,38.5,51.0,96.1,52.3,https://www.timeshighereducation.com/world-university-rankings/kyungpook-national-university-knu
501–600,"Lincoln University (New Zealand)
New Zealand",43.6–46.1,29.1,25.6,62.2,53.5,91.0,https://www.timeshighereducation.com/world-university-rankings/lincoln-university-new-zealand
501–600,"Liverpool John Moores University
United Kingdom",43.6–46.1,19.7,19.7,83.8,51.2,79.9,https://www.timeshighereducation.com/world-university-rankings/liverpool-john-moores-university
501–600,"Lovely Professional University
India",43.6–46.1,24.6,17.6,87.6,31.5,53.9,https://www.timeshighereducation.com/world-university-rankings/lovely-professional-university
501–600,"Mahatma Gandhi University
India",43.6–46.1,46.5,28.5,63.6,36.4,30.0,https://www.timeshighereducation.com/world-university-rankings/mahatma-gandhi-university
501–600,"Massey University
New Zealand",43.6–46.1,30.1,29.2,62.3,81.6,86.2,https://www.timeshighereducation.com/world-university-rankings/massey-university
501–600,"Maynooth University
Ireland",43.6–46.1,23.5,34.4,68.7,50.5,75.0,https://www.timeshighereducation.com/world-university-rankings/maynooth-university
501–600,"Memorial University of Newfoundland
Canada",43.6–46.1,30.3,25.7,65.2,82.1,86.2,https://www.timeshighereducation.com/world-university-rankings/memorial-university-newfoundland
501–600,"Middlesex University
United Kingdom",43.6–46.1,22.4,18.7,76.1,45.3,92.5,https://www.timeshighereducation.com/world-university-rankings/middlesex-university
501–600,"Missouri University of Science and Technology
United States",43.6–46.1,27.9,29.5,64.1,89.0,75.2,https://www.timeshighereducation.com/world-university-rankings/missouri-university-science-and-technology
501–600,"Mizzou - University of Missouri
United States",43.6–46.1,39.8,26.2,63.6,69.3,52.0,https://www.timeshighereducation.com/world-university-rankings/mizzou-university-missouri
501–600,"National Cheng Kung University (NCKU)
Taiwan",43.6–46.1,36.9,41.3,52.0,99.8,42.3,https://www.timeshighereducation.com/world-university-rankings/national-cheng-kung-university-ncku
501–600,"National Taiwan Normal University
Taiwan",43.6–46.1,36.7,32.3,56.2,86.4,54.4,https://www.timeshighereducation.com/world-university-rankings/national-taiwan-normal-university
501–600,"National Yunlin University of Science and Technology
Taiwan",43.6–46.1,21.1,28.9,81.8,79.9,48.2,https://www.timeshighereducation.com/world-university-rankings/national-yunlin-university-science-and-technology
501–600,"New Jersey Institute of Technology
United States",43.6–46.1,27.5,23.3,65.2,68.5,91.9,https://www.timeshighereducation.com/world-university-rankings/new-jersey-institute-technology
501–600,"Northeastern University, China
China",43.6–46.1,31.7,31.4,63.9,96.2,35.4,https://www.timeshighereducation.com/world-university-rankings/northeastern-university-china
501–600,"NOVA University of Lisbon
Portugal",43.6–46.1,30.2,36.4,59.7,75.8,62.0,https://www.timeshighereducation.com/world-university-rankings/nova-university-lisbon
501–600,"Polytechnic University of Bari
Italy",43.6–46.1,27.0,31.1,72.8,73.9,36.7,https://www.timeshighereducation.com/world-university-rankings/polytechnic-university-bari
501–600,"Pusan National University
South Korea",43.6–46.1,41.6,39.6,49.1,95.3,45.1,https://www.timeshighereducation.com/world-university-rankings/pusan-national-university
501–600,"Rensselaer Polytechnic Institute
United States",43.6–46.1,38.9,27.9,58.1,85.1,72.6,https://www.timeshighereducation.com/world-university-rankings/rensselaer-polytechnic-institute
501–600,"Royal Veterinary College
United Kingdom",43.6–46.1,31.9,21.5,66.2,64.4,93.0,https://www.timeshighereducation.com/world-university-rankings/royal-veterinary-college
501–600,"RPTU University Kaiserslautern-Landau
Germany",43.6–46.1,36.1,30.9,56.3,83.2,51.1,https://www.timeshighereducation.com/world-university-rankings/rptu-university-kaiserslautern-landau
501–600,"Saarland University
Germany",43.6–46.1,32.5,19.2,73.1,68.7,78.8,https://www.timeshighereducation.com/world-university-rankings/saarland-university
501–600,"Shanghai University
China",43.6–46.1,31.5,37.6,64.3,93.6,37.3,https://www.timeshighereducation.com/world-university-rankings/shanghai-university
501–600,"Shiraz University of Technology
Iran",43.6–46.1,34.2,22.4,77.6,45.6,38.4,https://www.timeshighereducation.com/world-university-rankings/shiraz-university-technology
501–600,"Soochow University, China
China",43.6–46.1,29.3,26.4,77.6,92.8,27.1,https://www.timeshighereducation.com/world-university-rankings/soochow-university-china
501–600,"Stevens Institute of Technology
United States",43.6–46.1,27.6,25.2,72.2,67.8,79.2,https://www.timeshighereducation.com/world-university-rankings/stevens-institute-technology
501–600,"Sultan Qaboos University
Oman",43.6–46.1,30.9,24.6,70.1,40.7,73.9,https://www.timeshighereducation.com/world-university-rankings/sultan-qaboos-university
501–600,"Tashkent Institute of Irrigation and Agricultural Mechanisation
Uzbekistan",43.6–46.1,35.9,13.6,79.9,49.4,51.2,https://www.timeshighereducation.com/world-university-rankings/tashkent-institute-irrigation-and-agricultural-mechanisation
501–600,"Tehran University of Medical Sciences
Iran",43.6–46.1,49.0,27.7,56.8,84.2,42.7,https://www.timeshighereducation.com/world-university-rankings/tehran-university-medical-sciences
501–600,"The University of Tulsa
United States",43.6–46.1,41.4,17.5,70.6,58.8,60.7,https://www.timeshighereducation.com/world-university-rankings/university-tulsa
501–600,"TU Dortmund University
Germany",43.6–46.1,36.0,35.3,57.0,71.5,56.5,https://www.timeshighereducation.com/world-university-rankings/tu-dortmund-university
501–600,"UEH University
Vietnam",43.6–46.1,13.0,21.8,92.1,50.1,53.6,https://www.timeshighereducation.com/world-university-rankings/ueh-university
501–600,"Université du Québec
Canada",43.6–46.1,33.4,33.5,57.1,73.2,76.7,https://www.timeshighereducation.com/world-university-rankings/universite-du-quebec
501–600,"Universiti Putra Malaysia
Malaysia",43.6–46.1,40.7,31.6,51.7,57.1,82.5,https://www.timeshighereducation.com/world-university-rankings/universiti-putra-malaysia
501–600,"University of Bradford
United Kingdom",43.6–46.1,21.4,21.4,76.1,58.5,93.3,https://www.timeshighereducation.com/world-university-rankings/university-bradford
501–600,"University of Catania
Italy",43.6–46.1,31.4,22.0,78.7,59.0,47.2,https://www.timeshighereducation.com/world-university-rankings/university-catania
501–600,"University of Denver
United States",43.6–46.1,40.2,25.5,63.5,57.2,39.4,https://www.timeshighereducation.com/world-university-rankings/university-denver
501–600,"University of Ferrara
Italy",43.6–46.1,31.9,26.8,70.3,68.5,44.0,https://www.timeshighereducation.com/world-university-rankings/university-ferrara
501–600,"University of Graz
Austria",43.6–46.1,32.3,24.1,65.3,51.0,81.2,https://www.timeshighereducation.com/world-university-rankings/university-graz
501–600,"University of Haifa
Israel",43.6–46.1,29.6,31.2,68.6,65.0,34.6,https://www.timeshighereducation.com/world-university-rankings/university-haifa
501–600,"University of Huddersfield
United Kingdom",43.6–46.1,25.6,23.9,73.9,51.3,89.3,https://www.timeshighereducation.com/world-university-rankings/university-huddersfield
501–600,"University of Hull
United Kingdom",43.6–46.1,27.3,23.8,72.9,57.5,87.8,https://www.timeshighereducation.com/world-university-rankings/university-hull
501–600,"University of Iceland
Iceland",43.6–46.1,24.6,35.3,69.3,83.1,55.2,https://www.timeshighereducation.com/world-university-rankings/university-iceland
501–600,"University of International Business and Economics
China",43.6–46.1,29.2,19.0,87.3,31.5,54.0,https://www.timeshighereducation.com/world-university-rankings/university-international-business-and-economics
501–600,"University of KwaZulu-Natal
South Africa",43.6–46.1,31.4,37.9,61.5,49.1,54.9,https://www.timeshighereducation.com/world-university-rankings/university-kwazulu-natal
501–600,"University of Limerick
Ireland",43.6–46.1,28.6,34.6,61.7,73.1,75.0,https://www.timeshighereducation.com/world-university-rankings/university-limerick
501–600,"University of Manitoba
Canada",43.6–46.1,29.5,25.1,72.9,61.4,60.4,https://www.timeshighereducation.com/world-university-rankings/university-manitoba
